<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TICKVOL>,<VOL>,<SPREAD>
2018.09.24,00:00,1044.070,1061.630,1043.170,1059.370,4787,0,3360
2018.09.25,00:00,1060.570,1067.630,1051.430,1060.370,5519,0,2740
2018.09.26,00:00,1060.370,1074.630,1057.230,1067.070,6925,0,3470
2018.09.27,00:00,1069.570,1083.970,1059.730,1081.270,4524,0,2770
2018.09.28,00:00,1081.470,1093.460,1071.770,1071.970,6954,0,3090
2018.10.01,00:00,1069.370,1075.170,1046.630,1056.790,7454,0,790
2018.10.02,00:00,1057.470,1067.620,1041.230,1052.430,8775,0,2710
2018.10.03,00:00,1055.970,1067.270,1047.830,1058.410,7719,0,2120
2018.10.04,00:00,1057.370,1066.070,1050.470,1055.940,8323,0,760
2018.10.05,00:00,1055.370,1077.940,1052.730,1070.730,7665,0,780
2018.10.08,00:00,1068.270,1077.930,1057.780,1074.850,8305,0,1470
2018.10.09,00:00,1075.570,1084.630,1065.890,1070.820,6898,0,2540
2018.10.10,00:00,1069.570,1080.680,1062.100,1065.480,6468,0,2080
2018.10.11,00:00,1068.940,1097.800,1065.080,1079.300,16634,0,860
2018.10.12,00:00,1078.390,1089.970,1065.940,1066.410,16347,0,850
2018.10.15,00:00,1065.270,1090.140,1065.270,1083.920,12188,0,500
2018.10.16,00:00,1082.770,1089.770,1075.550,1077.650,11698,0,810
2018.10.17,00:00,1077.830,1083.960,1070.830,1070.830,13178,0,260
2018.10.18,00:00,1070.980,1080.010,1066.060,1070.920,5851,0,510
2018.10.19,00:00,1071.220,1090.080,1071.220,1080.220,5487,0,2830
2018.10.22,00:00,1082.620,1123.270,1082.120,1119.870,5800,0,2410
2018.10.23,00:00,1119.970,1147.420,1116.430,1138.550,3704,0,2470
2018.10.24,00:00,1139.050,1141.630,1122.680,1122.680,8150,0,1340
2018.10.25,00:00,1124.970,1125.870,1099.270,1099.870,8029,0,2700
2018.10.26,00:00,1100.350,1107.130,1079.030,1102.070,7823,0,3140
2018.10.29,00:00,1101.670,1119.730,1087.380,1088.650,5211,0,2490
2018.10.30,00:00,1087.150,1097.870,1067.630,1074.000,5847,0,2560
2018.10.31,00:00,1074.250,1087.330,1069.100,1077.870,4674,0,2350
2018.11.01,00:00,1074.350,1100.930,1074.250,1092.470,6206,0,2000
2018.11.02,00:00,1092.650,1123.730,1091.570,1115.560,6390,0,2310
2018.11.05,00:00,1114.050,1138.250,1110.570,1133.830,7779,0,1530
2018.11.06,00:00,1131.650,1133.750,1101.330,1114.820,5812,0,2160
2018.11.07,00:00,1113.650,1138.450,1109.650,1133.380,6112,0,1900
2018.11.08,00:00,1131.450,1136.500,1112.570,1124.780,5532,0,2190
2018.11.09,00:00,1122.750,1127.780,1108.240,1114.970,6801,0,620
2018.11.12,00:00,1113.700,1119.780,1094.690,1096.930,5084,0,1690
2018.11.13,00:00,1093.650,1115.510,1093.650,1111.590,6678,0,1740
2018.11.14,00:00,1108.750,1134.120,1102.350,1125.830,6546,0,2460
2018.11.15,00:00,1123.350,1177.530,1120.950,1156.750,8567,0,410
2018.11.16,00:00,1154.450,1185.460,1150.080,1176.890,7314,0,740
2018.11.19,00:00,1181.310,1185.350,1158.800,1163.710,5960,0,1590
2018.11.20,00:00,1160.950,1170.630,1136.020,1142.210,4000,0,1470
2018.11.21,00:00,1140.550,1158.010,1140.470,1148.550,3530,0,1630
2018.11.22,00:00,1146.650,1153.630,1145.630,1152.740,1039,0,2980
2018.11.23,00:00,1154.750,1155.550,1115.780,1119.580,2467,0,2010
2018.11.26,00:00,1122.900,1150.780,1120.800,1140.820,2992,0,1640
2018.11.27,00:00,1142.700,1151.580,1133.680,1148.520,2678,0,5000
2018.11.28,00:00,1148.190,1184.180,1147.620,1182.220,4056,0,5040
2018.11.29,00:00,1180.400,1181.820,1165.480,1179.320,3384,0,5040
2018.11.30,00:00,1180.700,1201.070,1173.080,1176.120,3878,0,5040
2018.12.03,00:00,1185.720,1215.810,1182.620,1197.020,3498,0,7460
2018.12.04,00:00,1194.600,1234.280,1194.600,1225.720,5037,0,11240
2018.12.05,00:00,1223.400,1255.540,1223.400,1231.660,2294,0,160
2018.12.06,00:00,1231.670,1237.820,1185.140,1205.300,5389,0,7280
2018.12.07,00:00,1202.250,1222.870,1186.090,1222.870,4606,0,8650
2018.12.10,00:00,1219.850,1232.530,1209.530,1219.770,3431,0,8610
2018.12.11,00:00,1216.250,1251.330,1216.250,1240.070,5053,0,7040
2018.12.12,00:00,1240.850,1262.530,1240.850,1257.970,2915,0,6760
2018.12.13,00:00,1256.950,1267.330,1246.930,1252.600,2931,0,8220
2018.12.14,00:00,1251.350,1255.170,1211.630,1232.370,3402,0,1890
2018.12.17,00:00,1234.770,1260.030,1230.070,1247.910,2707,0,9450
2018.12.18,00:00,1245.400,1257.130,1236.170,1237.870,1781,0,12700
2018.12.19,00:00,1240.550,1273.780,1238.070,1254.910,3677,0,7350
2018.12.20,00:00,1255.800,1268.880,1242.040,1254.370,3350,0,12100
2018.12.21,00:00,1256.170,1256.170,1220.300,1223.580,3282,0,6750
2018.12.24,00:00,1222.270,1242.630,1221.630,1240.930,2391,0,12100
2018.12.26,00:00,1236.350,1252.770,1236.350,1251.170,2375,0,14240
2018.12.27,00:00,1251.150,1260.770,1245.520,1259.420,3021,0,12930
2018.12.28,00:00,1257.550,1266.130,1240.330,1244.620,3575,0,13740
2018.12.31,00:00,1248.750,1256.810,1244.640,1256.810,312,0,3890
2019.01.02,00:00,1251.680,1264.140,1251.350,1259.580,2412,0,7210
2019.01.03,00:00,1258.730,1264.540,1250.950,1262.170,2415,0,6790
2019.01.04,00:00,1259.710,1308.760,1257.830,1298.840,4872,0,1890
2019.01.07,00:00,1292.950,1308.130,1288.260,1297.220,3406,0,7690
2019.01.08,00:00,1293.870,1326.900,1293.630,1322.980,3797,0,2890
2019.01.09,00:00,1320.710,1337.440,1314.080,1320.710,4151,0,7850
2019.01.10,00:00,1318.770,1328.430,1310.870,1322.470,3138,0,7370
2019.01.11,00:00,1315.190,1333.560,1309.830,1311.070,3362,0,3270
2019.01.14,00:00,1309.050,1331.730,1306.130,1320.670,3590,0,6620
2019.01.15,00:00,1317.990,1331.530,1309.430,1315.470,3498,0,1990
2019.01.16,00:00,1314.770,1361.120,1314.770,1357.130,4933,0,6140
2019.01.17,00:00,1359.350,1430.600,1356.770,1392.550,5762,0,0
2019.01.18,00:00,1392.500,1421.830,1363.840,1374.320,5897,0,4400
2019.01.21,00:00,1377.350,1396.630,1351.750,1356.940,2478,0,3720
2019.01.22,00:00,1357.970,1365.630,1329.340,1345.770,4678,0,5390
2019.01.23,00:00,1338.370,1359.930,1334.930,1347.970,3643,0,5900
2019.01.24,00:00,1344.430,1351.920,1314.650,1320.570,4626,0,3860
2019.01.25,00:00,1313.670,1359.470,1306.980,1357.370,5271,0,2700
2019.01.28,00:00,1349.750,1362.730,1323.640,1328.320,4629,0,4440
2019.01.29,00:00,1327.190,1352.780,1320.330,1340.780,4221,0,4610
2019.01.30,00:00,1339.210,1357.890,1333.130,1357.420,4345,0,3460
2019.01.31,00:00,1357.210,1381.630,1329.460,1340.480,4719,0,3890
2019.02.01,00:00,1336.850,1372.530,1336.850,1348.070,4917,0,4300
2019.02.04,00:00,1352.250,1371.430,1341.530,1362.720,4122,0,4400
2019.02.05,00:00,1360.690,1380.800,1360.230,1379.010,3474,0,2610
2019.02.06,00:00,1378.310,1383.030,1362.430,1370.190,3746,0,2570
2019.02.07,00:00,1367.750,1391.560,1366.030,1383.200,3611,0,2870
2019.02.08,00:00,1381.450,1402.180,1381.170,1400.070,3896,0,210
2019.02.11,00:00,1401.600,1404.320,1370.480,1384.220,4226,0,4990
2019.02.12,00:00,1382.460,1402.720,1373.190,1400.430,3986,0,5910
2019.02.13,00:00,1399.200,1411.120,1391.390,1391.420,3837,0,2650
2019.02.14,00:00,1391.340,1420.610,1391.340,1420.610,3834,0,3150
2019.02.15,00:00,1420.590,1434.780,1406.780,1432.390,4503,0,270
2019.02.18,00:00,1432.000,1459.080,1429.820,1454.960,2359,0,4720
2019.02.19,00:00,1456.000,1488.000,1455.120,1476.920,5501,0,3010
2019.02.20,00:00,1475.850,1500.670,1471.020,1481.400,5185,0,4100
2019.02.21,00:00,1480.660,1491.770,1453.430,1469.670,5371,0,2940
2019.02.22,00:00,1466.570,1496.670,1466.570,1493.500,4456,0,3100
2019.02.25,00:00,1485.750,1539.370,1485.750,1536.760,4225,0,4200
2019.02.26,00:00,1535.650,1564.830,1530.830,1556.410,5132,0,3000
2019.02.27,00:00,1556.390,1562.270,1512.270,1525.850,6315,0,4380
2019.02.28,00:00,1525.110,1551.410,1523.270,1537.980,5420,0,2880
2019.03.01,00:00,1538.150,1560.290,1525.730,1541.010,5745,0,220
2019.03.04,00:00,1544.250,1558.570,1510.520,1528.080,5869,0,3940
2019.03.05,00:00,1528.100,1529.320,1500.270,1514.090,6187,0,230
2019.03.06,00:00,1512.880,1537.830,1499.930,1532.460,4790,0,4540
2019.03.07,00:00,1531.380,1549.320,1510.000,1521.340,4314,0,3490
2019.03.08,00:00,1521.170,1528.130,1495.400,1510.720,5075,0,5740
2019.03.11,00:00,1512.250,1534.760,1503.630,1529.400,4501,0,3140
2019.03.12,00:00,1529.420,1546.410,1522.190,1534.210,3269,0,3220
2019.03.13,00:00,1534.020,1552.500,1525.470,1546.200,2503,0,2110
2019.03.14,00:00,1546.280,1554.280,1533.970,1547.320,3095,0,3840
2019.03.15,00:00,1547.100,1559.160,1542.920,1548.890,3079,0,3390
2019.03.18,00:00,1548.700,1578.180,1536.620,1573.110,3570,0,5340
2019.03.19,00:00,1573.090,1597.380,1570.120,1585.910,4212,0,4740
2019.03.20,00:00,1585.690,1599.580,1580.620,1592.840,3240,0,5740
2019.03.21,00:00,1592.770,1609.880,1583.260,1598.230,4311,0,4260
2019.03.22,00:00,1597.330,1603.540,1545.920,1549.870,4039,0,1620
2019.03.25,00:00,1550.000,1576.060,1532.320,1572.210,4731,0,190
2019.03.26,00:00,1572.430,1576.120,1531.980,1533.860,4942,0,4070
2019.03.27,00:00,1535.150,1549.750,1437.230,1441.630,7281,0,1160
2019.03.28,00:00,1444.780,1453.330,1333.210,1342.980,8885,0,360
2019.03.29,00:00,1342.100,1396.170,1336.930,1376.350,6782,0,3430
2019.04.01,00:00,1373.100,1424.410,1364.900,1418.720,4335,0,2540
2019.04.02,00:00,1417.770,1435.530,1392.150,1426.300,4962,0,4820
2019.04.03,00:00,1425.520,1440.790,1378.290,1402.430,5759,0,3680
2019.04.04,00:00,1402.140,1411.470,1356.340,1361.870,5672,0,310
2019.04.05,00:00,1361.710,1381.950,1321.700,1364.830,13606,0,3340
2019.04.08,00:00,1365.980,1387.070,1359.190,1379.600,9399,0,2890
2019.04.09,00:00,1378.250,1398.470,1364.610,1385.620,7209,0,3700
2019.04.10,00:00,1385.150,1395.670,1379.100,1385.160,5904,0,3380
2019.04.11,00:00,1385.750,1396.430,1349.140,1362.320,8777,0,1620
2019.04.12,00:00,1360.950,1378.580,1360.200,1369.560,11981,0,3670
2019.04.15,00:00,1369.780,1371.600,1356.900,1358.720,6674,0,4160
2019.04.16,00:00,1358.640,1374.270,1346.280,1349.950,8806,0,2930
2019.04.17,00:00,1349.950,1398.960,1344.900,1391.270,13682,0,3040
2019.04.18,00:00,1391.320,1421.190,1373.770,1417.660,15461,0,1110
2019.04.22,00:00,1414.550,1428.730,1371.600,1381.920,16460,0,5200
2019.04.23,00:00,1381.720,1396.570,1365.720,1388.110,12972,0,3250
2019.04.24,00:00,1388.000,1421.020,1380.200,1414.240,10984,0,2990
2019.04.25,00:00,1412.880,1423.070,1407.790,1415.560,11499,0,3220
2019.04.26,00:00,1415.160,1462.500,1406.730,1457.440,7862,0,2850
2019.04.29,00:00,1458.770,1462.720,1357.560,1365.820,18747,0,2990
2019.04.30,00:00,1365.240,1392.150,1351.030,1382.960,11550,0,1750
2019.05.01,00:00,1381.600,1382.030,1307.730,1346.510,10532,0,3910
2019.05.02,00:00,1358.260,1362.250,1329.740,1351.470,8553,0,2610
2019.05.03,00:00,1350.680,1375.210,1338.980,1364.680,11014,0,720
2019.05.06,00:00,1359.390,1365.150,1325.670,1336.860,16602,0,930
2019.05.07,00:00,1330.760,1351.860,1312.820,1323.060,18816,0,4760
2019.05.08,00:00,1325.390,1336.620,1310.130,1312.900,17237,0,5380
2019.05.09,00:00,1314.890,1325.320,1262.950,1289.780,18298,0,1910
2019.05.10,00:00,1293.690,1356.570,1290.640,1346.850,26434,0,1910
2019.05.13,00:00,1345.230,1348.410,1313.590,1313.590,14202,0,3140
2019.05.14,00:00,1316.690,1339.930,1312.330,1331.460,15363,0,4080
2019.05.15,00:00,1331.560,1352.440,1303.440,1336.450,16390,0,3450
2019.05.16,00:00,1336.490,1341.490,1321.580,1328.900,13330,0,2130
2019.05.17,00:00,1329.030,1333.090,1307.350,1310.050,15021,0,5820
2019.05.20,00:00,1310.530,1336.600,1307.960,1324.590,12758,0,5420
2019.05.21,00:00,1328.510,1338.700,1312.760,1312.760,11143,0,5080
2019.05.22,00:00,1318.340,1325.700,1295.360,1313.310,11398,0,5500
2019.05.23,00:00,1312.510,1318.350,1303.730,1307.020,11792,0,5360
2019.05.24,00:00,1304.480,1337.050,1304.310,1332.020,13440,0,5250
2019.05.27,00:00,1328.310,1336.440,1319.830,1328.950,6721,0,5500
2019.05.28,00:00,1328.870,1344.990,1324.790,1333.370,7001,0,5710
2019.05.29,00:00,1335.380,1345.700,1326.160,1343.510,14714,0,3140
2019.05.30,00:00,1350.430,1376.210,1326.780,1363.760,14769,0,3510
2019.05.31,00:00,1364.840,1368.500,1316.880,1320.030,18899,0,4480
2019.06.03,00:00,1327.860,1347.940,1307.710,1323.260,14094,0,3000
2019.06.04,00:00,1318.980,1352.870,1310.820,1343.010,11651,0,4600
2019.06.05,00:00,1340.260,1347.880,1315.330,1325.390,17890,0,6010
2019.06.06,00:00,1324.550,1351.040,1324.550,1344.460,6805,0,5810
2019.06.07,00:00,1344.290,1372.220,1339.860,1350.230,11417,0,3380
2019.06.10,00:00,1356.990,1391.610,1346.310,1375.860,17099,0,5000
2019.06.11,00:00,1373.850,1397.620,1373.850,1387.510,15597,0,3560
2019.06.12,00:00,1387.470,1413.310,1384.290,1405.500,14208,0,4080
2019.06.13,00:00,1402.740,1443.430,1402.130,1441.700,9798,0,5500
2019.06.14,00:00,1442.430,1467.490,1439.040,1459.860,4665,0,5340
2019.06.17,00:00,1466.610,1469.360,1442.410,1452.430,16194,0,5500
2019.06.18,00:00,1454.150,1489.300,1452.620,1479.250,21023,0,4590
2019.06.19,00:00,1474.380,1502.410,1474.380,1495.230,18173,0,5080
2019.06.20,00:00,1500.700,1530.850,1465.600,1476.480,21735,0,2610
2019.06.21,00:00,1480.250,1513.440,1469.790,1498.110,20577,0,5500
2019.06.24,00:00,1500.300,1545.020,1500.070,1536.900,11806,0,1540
2019.06.25,00:00,1536.000,1548.870,1508.130,1528.480,13261,0,1320
2019.06.26,00:00,1528.630,1542.470,1519.500,1521.860,9557,0,760
2019.06.27,00:00,1521.580,1550.490,1517.010,1550.490,10214,0,760
2019.06.28,00:00,1549.110,1565.350,1518.840,1528.000,12452,0,960
2019.07.01,00:00,1532.540,1556.260,1523.800,1546.020,10277,0,2030
2019.07.02,00:00,1545.470,1562.020,1541.280,1561.420,10028,0,370
2019.07.03,00:00,1560.180,1573.420,1552.320,1572.450,9342,0,1720
2019.07.04,00:00,1572.440,1573.160,1553.190,1562.240,5239,0,470
2019.07.05,00:00,1560.650,1575.480,1553.000,1563.480,12313,0,150
2019.07.08,00:00,1562.460,1572.350,1555.650,1559.720,9581,0,150
2019.07.09,00:00,1559.460,1560.030,1539.490,1548.080,10957,0,580
2019.07.10,00:00,1547.850,1594.580,1541.890,1588.230,14462,0,750
2019.07.11,00:00,1585.150,1600.790,1553.880,1560.400,16823,0,140
2019.07.12,00:00,1559.050,1561.300,1530.690,1537.680,11736,0,210
2019.07.15,00:00,1540.890,1569.960,1540.890,1564.420,12622,0,770
2019.07.16,00:00,1562.320,1565.700,1507.280,1528.270,12500,0,240
2019.07.17,00:00,1527.250,1548.660,1518.050,1534.810,12632,0,200
2019.07.18,00:00,1537.230,1548.860,1507.290,1527.570,15813,0,140
2019.07.19,00:00,1526.650,1535.780,1498.830,1498.860,15254,0,940
2019.07.22,00:00,1502.950,1532.730,1498.480,1527.440,10108,0,220
2019.07.23,00:00,1527.190,1528.160,1512.520,1523.060,9574,0,1220
2019.07.24,00:00,1522.580,1539.950,1517.880,1538.310,12261,0,1050
2019.07.25,00:00,1536.500,1544.060,1524.140,1528.420,11228,0,210
2019.07.26,00:00,1527.630,1536.870,1520.250,1523.160,8324,0,1000
2019.07.29,00:00,1525.500,1560.130,1515.860,1552.640,9219,0,1020
2019.07.30,00:00,1551.590,1554.200,1505.530,1514.090,12214,0,1690
2019.07.31,00:00,1512.340,1538.350,1511.720,1517.780,15130,0,570
2019.08.01,00:00,1517.190,1521.230,1411.870,1428.090,20941,0,360
2019.08.02,00:00,1425.550,1444.800,1382.670,1403.500,16949,0,420
2019.08.05,00:00,1406.380,1451.710,1394.600,1421.250,16110,0,140
2019.08.06,00:00,1419.860,1448.840,1418.150,1442.350,17492,0,560
2019.08.07,00:00,1436.950,1445.660,1399.000,1417.220,12810,0,230
2019.08.08,00:00,1414.940,1436.110,1412.540,1421.420,12119,0,1560
2019.08.09,00:00,1420.600,1436.700,1415.060,1415.200,9475,0,1580
2019.08.12,00:00,1419.930,1442.490,1418.150,1430.270,9274,0,2230
2019.08.13,00:00,1429.600,1462.270,1420.310,1454.630,11126,0,1160
2019.08.14,00:00,1454.970,1455.440,1419.470,1426.060,12687,0,220
2019.08.15,00:00,1425.000,1450.380,1423.060,1446.770,10443,0,570
2019.08.16,00:00,1443.850,1455.420,1441.550,1445.780,9485,0,480
2019.08.19,00:00,1447.050,1484.250,1444.660,1476.810,8405,0,1360
2019.08.20,00:00,1478.030,1495.980,1473.910,1486.450,9711,0,140
2019.08.21,00:00,1487.720,1495.290,1463.850,1468.650,7966,0,160
2019.08.22,00:00,1469.950,1493.340,1456.660,1484.430,7483,0,1140
2019.08.23,00:00,1486.150,1490.540,1453.010,1453.010,9629,0,1220
2019.08.26,00:00,1456.100,1482.120,1453.010,1478.700,8594,0,380
2019.08.27,00:00,1475.650,1487.660,1474.540,1477.320,8384,0,770
2019.08.28,00:00,1476.650,1483.550,1460.150,1471.230,9791,0,260
2019.08.29,00:00,1472.820,1490.510,1469.330,1472.370,11217,0,140
2019.08.30,00:00,1471.930,1546.560,1471.930,1526.660,15952,0,140
2019.09.02,00:00,1528.820,1543.780,1519.770,1528.990,7237,0,670
2019.09.03,00:00,1531.800,1547.100,1519.490,1541.410,9279,0,1070
2019.09.04,00:00,1541.300,1563.170,1538.370,1557.340,11625,0,370
2019.09.05,00:00,1556.150,1567.620,1540.940,1561.240,11886,0,740
2019.09.06,00:00,1561.500,1563.480,1516.910,1536.100,10412,0,590
2019.09.09,00:00,1532.610,1562.170,1524.900,1542.740,10290,0,1490
2019.09.10,00:00,1541.450,1563.540,1536.350,1558.100,10448,0,270
2019.09.11,00:00,1559.050,1590.260,1555.490,1573.550,10897,0,700
2019.09.12,00:00,1570.250,1621.300,1567.850,1618.000,13297,0,880
2019.09.13,00:00,1616.750,1618.630,1593.600,1606.430,10787,0,800
2019.09.16,00:00,1610.930,1626.990,1584.480,1604.780,12411,0,1390
2019.09.17,00:00,1604.750,1614.200,1590.910,1598.100,10723,0,1560
2019.09.18,00:00,1597.850,1607.290,1572.790,1589.980,10676,0,920
2019.09.19,00:00,1589.750,1628.850,1584.870,1618.710,13043,0,140
2019.09.20,00:00,1619.180,1654.260,1617.860,1636.370,12262,0,300
2019.09.23,00:00,1632.350,1664.670,1631.950,1652.780,9442,0,2100
2019.09.24,00:00,1650.210,1675.430,1649.050,1671.080,10556,0,1750
2019.09.25,00:00,1672.250,1676.240,1632.570,1644.070,12947,0,260
2019.09.26,00:00,1641.650,1673.260,1641.590,1667.270,10285,0,1260
2019.09.27,00:00,1667.260,1695.300,1648.340,1681.470,11068,0,610
2019.09.30,00:00,1680.170,1700.650,1655.870,1673.330,13308,0,760
2019.10.01,00:00,1675.440,1681.180,1648.420,1654.410,11627,0,1560
2019.10.02,00:00,1652.760,1696.870,1637.100,1687.300,12800,0,690
2019.10.03,00:00,1686.650,1692.540,1644.650,1655.900,11527,0,160
2019.10.04,00:00,1650.950,1683.700,1650.950,1659.100,10849,0,520
2019.10.07,00:00,1661.470,1672.470,1646.740,1661.450,7359,0,3290
2019.10.08,00:00,1661.950,1677.410,1629.560,1672.860,12108,0,140
2019.10.09,00:00,1674.420,1691.560,1655.070,1681.110,9719,0,2220
2019.10.10,00:00,1679.450,1705.060,1673.480,1699.930,11975,0,1150
2019.10.11,00:00,1697.150,1705.840,1682.440,1695.490,12241,0,1270
2019.10.14,00:00,1695.380,1720.840,1688.610,1711.560,8285,0,140
2019.10.15,00:00,1711.140,1740.380,1708.720,1734.880,8763,0,520
2019.10.16,00:00,1734.220,1779.480,1730.010,1767.070,14136,0,1220
2019.10.17,00:00,1766.350,1782.940,1755.010,1760.480,10522,0,190
2019.10.18,00:00,1759.430,1766.610,1741.080,1750.550,7856,0,1050
2019.10.21,00:00,1749.580,1775.340,1748.620,1760.250,7460,0,1190
2019.10.22,00:00,1758.950,1769.220,1749.360,1754.640,7173,0,1900
2019.10.23,00:00,1755.070,1763.260,1731.790,1744.300,8615,0,550
2019.10.24,00:00,1742.750,1782.380,1740.880,1774.430,9426,0,140
2019.10.25,00:00,1774.450,1783.310,1762.640,1762.890,9646,0,480
2019.10.28,00:00,1760.770,1809.510,1760.080,1801.080,10012,0,480
2019.10.29,00:00,1800.250,1803.450,1775.250,1779.410,8218,0,1160
2019.10.30,00:00,1780.790,1823.490,1776.130,1806.480,10204,0,1600
2019.10.31,00:00,1806.690,1820.560,1775.010,1796.310,11362,0,1120
2019.11.01,00:00,1794.750,1815.310,1784.750,1801.660,10312,0,0
2019.11.04,00:00,1806.460,1820.660,1773.220,1778.460,9502,0,290
2019.11.05,00:00,1779.250,1788.350,1759.960,1778.130,12038,0,190
2019.11.06,00:00,1773.910,1801.780,1768.490,1792.590,8130,0,750
2019.11.07,00:00,1790.950,1812.310,1786.810,1800.910,10092,0,400
2019.11.08,00:00,1799.450,1802.590,1735.470,1735.480,14229,0,140
2019.11.11,00:00,1742.320,1756.290,1677.180,1686.900,10707,0,650
2019.11.12,00:00,1685.970,1717.000,1685.380,1700.140,11669,0,330
2019.11.13,00:00,1699.650,1732.840,1694.510,1710.460,10714,0,850
2019.11.14,00:00,1709.870,1740.640,1707.890,1737.220,9089,0,600
2019.11.15,00:00,1735.750,1747.880,1699.880,1700.880,10550,0,1210
2019.11.18,00:00,1703.260,1743.640,1702.080,1737.640,11021,0,240
2019.11.19,00:00,1735.970,1774.840,1714.030,1762.830,10430,0,320
2019.11.20,00:00,1762.060,1777.680,1754.290,1765.200,7973,0,1670
2019.11.21,00:00,1764.650,1770.030,1755.430,1760.330,9245,0,1580
2019.11.22,00:00,1759.850,1776.710,1756.020,1770.230,8413,0,1500
2019.11.25,00:00,1772.050,1814.110,1770.470,1792.430,10276,0,310
2019.11.26,00:00,1791.950,1818.580,1779.930,1809.160,13858,0,140
2019.11.27,00:00,1807.950,1834.700,1797.210,1833.770,18134,0,230
2019.11.28,00:00,1834.390,1842.360,1826.100,1832.930,9523,0,240
2019.11.29,00:00,1838.160,1843.880,1821.550,1838.310,14660,0,140
2019.12.02,00:00,1837.830,1861.960,1833.950,1850.900,23913,0,230
2019.12.03,00:00,1849.870,1861.850,1842.160,1856.590,23232,0,370
2019.12.04,00:00,1855.830,1873.000,1850.740,1868.520,19662,0,500
2019.12.05,00:00,1868.420,1876.740,1848.160,1873.150,24748,0,780
2019.12.06,00:00,1873.290,1881.090,1863.780,1873.450,23963,0,280
2019.12.09,00:00,1875.830,1898.520,1872.470,1880.400,20365,0,290
2019.12.10,00:00,1879.450,1903.010,1878.050,1897.470,24196,0,160
2019.12.11,00:00,1896.930,1917.520,1892.410,1911.880,25943,0,520
2019.12.12,00:00,1911.870,1943.810,1907.610,1939.170,30963,0,150
2019.12.13,00:00,1939.250,1981.190,1911.370,1928.950,37667,0,140
2019.12.16,00:00,1932.450,1993.010,1932.450,1977.280,22651,0,300
2019.12.17,00:00,1977.650,1998.730,1933.240,1954.470,27075,0,140
2019.12.18,00:00,1951.950,1955.350,1917.700,1920.690,20445,0,470
2019.12.19,00:00,1921.860,1939.180,1913.800,1935.300,19741,0,1650
2019.12.20,00:00,1935.740,1945.940,1833.350,1849.380,28186,0,180
2019.12.23,00:00,1850.180,1885.630,1812.470,1874.060,23486,0,210
2019.12.24,00:00,1875.350,1895.250,1862.790,1878.240,15065,0,220
2019.12.26,00:00,1878.280,1903.460,1878.280,1898.670,14166,0,360
2019.12.27,00:00,1899.320,1911.190,1892.400,1897.540,22821,0,2250
2019.12.30,00:00,1901.450,1912.760,1898.340,1903.560,19622,0,3490
2019.12.31,00:00,1906.960,1941.940,1903.790,1937.480,22339,0,770
2020.01.02,00:00,1940.450,1965.380,1938.270,1958.190,25450,0,140
2020.01.03,00:00,1957.330,1987.170,1955.700,1979.980,37632,0,490
2020.01.06,00:00,1988.360,2029.960,1988.360,2029.580,28451,0,160
2020.01.07,00:00,2027.920,2052.900,2012.440,2052.180,25711,0,2580
2020.01.08,00:00,2052.440,2107.660,2021.340,2105.130,41522,0,1230
2020.01.09,00:00,2105.760,2151.630,2056.900,2109.460,30177,0,640
2020.01.10,00:00,2106.520,2127.580,2093.550,2112.930,17731,0,320
2020.01.13,00:00,2108.210,2145.270,2105.630,2133.480,19267,0,1400
2020.01.14,00:00,2132.850,2194.140,2122.540,2192.970,24962,0,920
2020.01.15,00:00,2192.080,2262.770,2180.580,2260.400,29416,0,150
2020.01.16,00:00,2259.710,2389.730,2253.770,2306.600,28319,0,630
2020.01.17,00:00,2300.520,2535.780,2297.180,2480.180,15512,0,740
2020.01.20,00:00,2467.290,2573.190,2450.820,2486.120,8059,0,290
2020.01.21,00:00,2486.160,2526.310,2370.770,2391.860,32493,0,4620
2020.01.22,00:00,2396.210,2475.600,2379.260,2467.070,33504,0,5180
2020.01.23,00:00,2469.890,2530.430,2387.440,2462.540,35484,0,170
2020.01.24,00:00,2461.480,2483.230,2378.600,2417.830,25481,0,4170
2020.01.27,00:00,2403.980,2420.790,2255.230,2258.100,45685,0,350
2020.01.28,00:00,2266.250,2334.730,2247.210,2277.890,32422,0,6030
2020.01.29,00:00,2279.850,2328.840,2257.370,2294.250,27374,0,3880
2020.01.30,00:00,2293.670,2307.150,2252.980,2294.880,37185,0,7750
2020.01.31,00:00,2293.580,2310.190,2257.850,2258.180,37408,0,1990
2020.02.03,00:00,2271.660,2330.800,2265.640,2323.170,50635,0,4850
2020.02.04,00:00,2320.280,2430.690,2313.360,2428.820,54618,0,2370
2020.02.05,00:00,2428.250,2496.080,2410.940,2430.510,55362,0,3830
2020.02.06,00:00,2431.480,2462.060,2339.130,2352.080,38602,0,140
2020.02.07,00:00,2342.340,2367.960,2285.560,2312.870,34067,0,260
2020.02.10,00:00,2304.730,2366.910,2304.730,2349.090,11883,0,7290
2020.02.11,00:00,2347.650,2358.330,2302.640,2339.180,11500,0,3710
2020.02.12,00:00,2338.220,2394.380,2315.380,2391.330,9436,0,3240
2020.02.13,00:00,2389.740,2439.300,2367.120,2423.970,10599,0,150
2020.02.14,00:00,2420.150,2456.370,2402.450,2421.490,10346,0,2630
